state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531813172317
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531814164103
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531824190296
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531835202128
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531846209127
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531857249347
S,112,0,0.0,0.0,5.10731091,37.91079712,100982.89062500,0.55078512,0.82497150,-0.07075764,-0.00070465,-0.00168848,0.99445742,-0.44406939,0.11195958,0.43877399,-32.39879227,-15.09378433,-27.74934769,-0.00500590,-0.03818670,0.00010801,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531868267530
S,112,0,0.0,0.0,24.00797965,32.58068848,101679.18750000,-0.66070944,-0.66951036,0.33168408,0.07144463,-0.30963933,-0.94541776,0.08978109,-0.13309988,-0.11767451,-21.71449852,-39.88177872,-15.39715576,-0.00500590,-0.03818670,0.00010894,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531884286070
S,112,0,0.0,0.0,24.02090852,32.58671570,101678.76562500,-0.66095334,-0.66963226,0.33326912,0.07248947,-0.31081080,-0.94576800,0.20422201,0.07289376,-0.00323361,-21.70210648,-39.88159943,-15.33615303,-0.00500590,-0.03818670,0.00010894,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531890240398
S,112,0,0.0,0.0,24.03173275,32.57263184,101679.18750000,-0.65960908,-0.66877884,0.32997754,0.07061833,-0.30816263,-0.94407809,0.13555746,0.00422921,0.24853639,-21.78841591,-39.76023865,-15.30538082,-0.00500590,-0.03818670,0.00010894,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531901252211
S,112,0,0.0,0.0,24.04456415,32.58192444,101680.35937500,-0.65960687,-0.67073196,0.33119690,0.07216576,-0.30812544,-0.94578272,0.21948080,-0.02628836,-0.17870967,-21.70836067,-39.78457642,-15.30535507,-0.00500590,-0.03818670,0.00010894,0.64884710,0.64079601,0.35395017,0.20759885,11.89792252,,,,1,0,1774476531912215766
