state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270105840495
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270106743904
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270114758389
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270125760605
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270136733795
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270147738362
S,112,0,0.0,0.0,102.56457251,37.86624146,101030.75000000,0.54506785,0.83580375,-0.17428076,0.01646009,0.00163150,1.01280153,1.66927278,1.87434959,-1.39990997,-37.55784607,-11.67434978,-23.47736168,0.41527155,0.01760366,0.00004979,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270160600838
S,112,0,0.0,0.0,125.56998080,56.85516357,101861.70312500,-0.71960449,0.68566895,0.01892090,-0.74261010,-0.63353491,0.18839906,0.51879877,-0.18310545,0.06866454,43.65990829,-15.54339409,6.28635836,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270175728232
S,112,0,0.0,0.0,125.58181800,56.86929321,101863.29687500,-0.72314453,0.68481445,0.01794434,-0.74549508,-0.63393247,0.18600431,0.45776364,-0.24414061,0.16021727,43.54799271,-15.46958447,6.24861670,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270180764946
S,112,0,0.0,0.0,125.59402145,56.87513733,101862.59375000,-0.72363281,0.68444824,0.02087402,-0.74398363,-0.63627404,0.18491435,0.45776364,-0.36621091,0.29754636,43.59729004,-15.47558498,6.22507811,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270191733859
S,112,0,0.0,0.0,125.60631226,56.86524963,101863.45312500,-0.72399902,0.68139648,0.02294922,-0.74199915,-0.63669825,0.18181024,0.61035150,-0.08392333,0.01525879,43.66649628,-15.47666359,6.33999586,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270202725246
S,112,0,0.0,0.0,125.61842798,56.86251831,101863.90625000,-0.72583008,0.68066406,0.02416992,-0.74236596,-0.63812470,0.18001854,0.36621091,0.11444091,0.35858151,43.67253494,-15.48874187,6.32211161,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270213723574
S,112,0,0.0,0.0,125.63008026,56.85827637,101862.95312500,-0.72546387,0.68395996,0.02209473,-0.74443156,-0.63780928,0.18332572,0.32043454,-0.01525879,0.35858151,43.57297516,-15.52470684,6.26133013,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270224724050
S,112,0,0.0,0.0,125.64338809,56.86628723,101863.15625000,-0.72473145,0.68151855,0.02001953,-0.74432153,-0.63477969,0.18205558,0.23651122,0.43487546,0.14495848,43.69687271,-15.54331398,6.26866674,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270235705070
S,112,0,0.0,0.0,125.65386968,56.85836792,101863.04687500,-0.72277832,0.68542480,0.01843262,-0.74513936,-0.63442659,0.18661603,0.45013425,0.39672849,0.19836424,43.65901566,-15.56702709,6.19032812,0.41527155,0.01760366,0.00004834,0.62540984,0.69628006,0.32472655,0.13641673,16.35877228,,,,1,0,1774474270246704250
