state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,batch_number,imu_queue_size,apogee_predictor_queue_size,update_timestamp_ns
S,-0.72,0,1737839614299206912,,,,,,,,,,,,,,,0.37086779,0.61046410,0.36916643,-0.59456450,-178.00778198,0.01241129,0.00772985,0.01279535,0.00780030,-0.01505588,0.00133120,-0.00244216,9.76491165,0.18212375,-0.02838008,-0.01275349,0.31725058,-0.20344779,-9.77766514,0.13512683,-0.17506771,-0.26845703,0.00000000,9.71819412,,,,,,2426,1,0,1737839614280774342
S,-0.72,0,1737839614285859584,,0.99899882,0.01593588,-0.00333450,-0.00950309,0.00049102,0.00053486,0.00999709,0.00016330,-0.00003244,-0.00009839,0.00000581,-0.00000077,1034.81689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427,0,0,1737839614282172700
S,-0.72,0,1737839614295851776,,0.99805760,0.01704295,-0.00555115,-0.02024229,0.00002722,0.00268563,0.00998214,0.00017071,-0.00005535,-0.00021063,-0.00000535,0.00002373,1034.81628418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,0,0,1737839614289820095
S,-0.72,0,1737839614319181568,,,,,,,,,,,,,,,0.37099871,0.61038387,0.36929265,-0.59448677,-177.96549988,0.01241314,0.00773489,0.01279499,0.00780649,-0.02885859,0.00049656,-0.00368422,9.80776215,0.17348486,-0.06588307,0.03009605,0.30868661,-0.24085869,-9.77766609,0.13520174,-0.17497562,-0.22617493,0.00000000,9.75946195,,,,,,2429,1,0,1737839614296290799
S,-0.72,0,1737839614305840128,,0.99962968,0.01760377,-0.00619897,-0.02653001,0.00153740,0.00021536,0.00999672,0.00017476,-0.00006280,-0.00028175,0.00002006,-0.00000713,1034.81469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,0,0,1737839614296873579
S,-0.72,0,1737839614315833856,,0.99990267,0.01605181,-0.00839303,-0.02784923,0.00305291,0.00148607,0.00999617,0.00015417,-0.00007773,-0.00028529,0.00003257,0.00001360,1034.81396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431,0,0,1737839614311392244
S,-0.72,0,1737839614339160320,,,,,,,,,,,,,,,0.37115183,0.61030328,0.36946136,-0.59436911,-177.96549988,0.01241314,0.00773489,0.01279499,0.00780649,-0.02199397,0.00252243,-0.00422516,9.77554989,0.16637626,-0.09470615,-0.00210571,0.30170974,-0.27019501,-9.77765560,0.13533348,-0.17548887,-0.22617493,0.00000000,9.72628345,,,,,,2432,1,0,1737839614319891649
S,-0.72,0,1737839614325826048,,0.99902636,0.01776746,-0.00999317,-0.02183518,0.00290015,-0.00021104,0.00999725,0.00018135,-0.00010731,-0.00021144,0.00003379,-0.00000310,1034.81359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433,0,0,1737839614320413104
S,-0.72,0,1737839614335813888,,0.99986172,0.01897000,-0.01185750,-0.01408885,0.00079811,0.00163918,0.00999618,0.00018250,-0.00011777,-0.00013640,-0.00000129,0.00001224,1034.81555176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434,0,0,1737839614324807932
S,-0.72,0,1737839614359137280,,,,,,,,,,,,,,,0.37122980,0.61025530,0.36954191,-0.59431958,-178.03421021,0.01241314,0.00773489,0.01279499,0.00780649,-0.00405246,0.00155810,-0.00093038,9.81979465,0.24725294,-0.13051651,0.04214096,0.38258994,-0.30602491,-9.77765369,0.13533698,-0.17550841,-0.29488525,0.00000000,9.76334813,,,,,,2435,1,0,1737839614338229566
S,-0.72,0,1737839614345804544,,0.99906337,0.02171111,-0.01290623,-0.00601323,0.00266723,0.00154980,0.00999177,0.00022485,-0.00013072,-0.00004621,0.00002185,0.00001893,1034.81860352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,0,0,1737839614338921846
S,-0.72,0,1737839614355796736,,0.99926078,0.02208347,-0.01179133,0.00064811,0.00308518,0.00255155,0.00999220,0.00022366,-0.00012150,0.00001862,0.00003387,0.00002845,1034.82006836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437,0,0,1737839614351658090
S,-0.72,0,1737839614379111936,,,,,,,,,,,,,,,0.37107152,0.61002415,0.36959314,-0.59462374,-178.03421021,0.01241298,0.00773417,0.01279416,0.00780507,0.00095286,0.00083602,0.00559562,9.78582382,0.22810662,-0.09105919,0.00799942,0.35708225,-0.26179212,-9.77782440,0.12897561,-0.17073295,-0.29488525,0.00000000,9.73272842,,,,,,2438,1,0,1737839614356171901
S,-0.72,0,1737839614365785088,,0.99920368,0.02330399,-0.00977081,0.00265699,0.00352677,0.00328823,0.00999439,0.00023402,-0.00009216,0.00003565,0.00003816,0.00003049,1034.82067871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439,0,0,1737839614357264171
S,-0.72,0,1737839614375774976,,0.99861401,0.02225197,-0.01051899,0.00434112,0.00324564,0.00422891,0.00998922,0.00022388,-0.00010521,0.00004658,0.00003089,0.00003979,1034.81774902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,0,0,1737839614367375636
S,-0.72,0,1737839614399084800,,,,,,,,,,,,,,,0.37105232,0.61007082,0.36956280,-0.59460670,-177.84396362,0.01241298,0.00773417,0.01279416,0.00780507,0.00238283,0.00697711,0.00861630,9.80491829,0.20463389,-0.11370738,0.02711391,0.33419538,-0.28511548,-9.77780437,0.12956147,-0.17140810,-0.10463867,0.00000000,9.75177849,,,,,,2441,0,0,1737839614377250506
S,-0.72,0,1737839614385767424,,0.99957204,0.02126710,-0.01063058,0.00373905,0.00445075,0.00665411,0.00999273,0.00020988,-0.00011293,0.00003843,0.00004660,0.00006555,1034.80737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442,0,0,1737839614380093395
S,-0.72,0,1737839614395755520,,0.99882978,0.02029030,-0.00948852,0.00579904,0.00552418,0.00605181,0.00999087,0.00020106,-0.00009118,0.00005777,0.00005809,0.00006321,1034.80236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,0,0,1737839614384954874
S,-0.72,0,1737839614419062016,,,,,,,,,,,,,,,0.37103555,0.61014843,0.36950848,-0.59457141,-177.84396362,0.01241298,0.00773417,0.01279416,0.00780507,0.01099892,0.00310281,0.01252148,9.78936958,0.17201972,-0.09684214,0.01159859,0.30283102,-0.26931459,-9.77777100,0.13081130,-0.17247243,-0.10463867,0.00000000,9.73902257,,,,,,2444,1,0,1737839614399525250
S,-0.72,0,1737839614405746176,,0.99928498,0.01920532,-0.00806117,0.00889244,0.00501893,0.00751615,0.00998549,0.00018673,-0.00008318,0.00008925,0.00005464,0.00007927,1034.79992676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445,0,0,1737839614400292061
S,-0.72,0,1737839614415738112,,0.99961144,0.01674031,-0.00767662,0.01248729,0.00435586,0.00591266,0.01000276,0.00016446,-0.00007512,0.00013472,0.00004117,0.00006078,1034.79919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446,0,0,1737839614411519929
S,-0.72,0,1737839614439037440,,,,,,,,,,,,,,,0.37097174,0.61024535,0.36940402,-0.59457660,-177.87567139,0.01241298,0.00773417,0.01279416,0.00780507,0.01455503,0.00717288,0.00638915,9.76974297,0.12906705,-0.05384992,-0.00799751,0.26099730,-0.22712782,-9.77774048,0.13193026,-0.17327790,-0.13634644,0.00000000,9.72434503,,,,,,2447,1,0,1737839614417605441
S,-0.72,0,1737839614425727488,,0.99921370,0.01582145,-0.00628391,0.01635962,0.00575326,0.00769813,0.00998868,0.00016117,-0.00005953,0.00017312,0.00006174,0.00007725,1034.80053711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,0,0,1737839614418711658
S,-0.72,0,1737839614435717376,,0.99875927,0.01617283,-0.00509215,0.01607068,0.00489782,0.00653349,0.00998908,0.00015352,-0.00004585,0.00015761,0.00004837,0.00006263,1034.80114746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449,0,0,1737839614427731555
S,-0.72,0,1737839614459010048,,,,,,,,,,,,,,,0.37089348,0.61035466,0.36929095,-0.59458345,-177.87567139,0.01241298,0.00773417,0.01279416,0.00780507,0.01131361,0.00335867,0.00364764,9.77642536,0.18622656,-0.04355919,-0.00128269,0.31928131,-0.21781328,-9.77770805,0.13305475,-0.17425410,-0.13634644,0.00000000,9.72783927,,,,,,2450,0,0,1737839614434238802
S,-0.72,0,1737839614445715712,,0.99884290,0.01686421,-0.00477857,0.01279089,0.00480882,0.00628583,0.00998351,0.00017829,-0.00004590,0.00013803,0.00004659,0.00006093,1034.80139160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,1,0,1737839614446347629
S,-0.72,0,1737839614455704064,,0.99824077,0.01344688,-0.00402425,0.01142184,0.00414207,0.00497225,0.00998611,0.00012948,-0.00003538,0.00011183,0.00004868,0.00004878,1034.80139160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452,0,0,1737839614446906887
S,-0.72,0,1737839614478987008,,,,,,,,,,,,,,,0.37083706,0.61043823,0.36921579,-0.59457952,-177.74354553,0.01241298,0.00773417,0.01279416,0.00780507,0.01092502,-0.00079194,0.00603664,9.80535793,0.15157336,-0.03925170,0.02767754,0.28546345,-0.21441582,-9.77768040,0.13389011,-0.17516412,-0.00422058,0.00000000,9.75902478,,,,,,2453,1,0,1737839614459382255
S,-0.72,0,1737839614465694464,,0.99825466,0.01331989,-0.00265608,0.01084704,0.00425757,0.00556585,0.00998887,0.00013336,-0.00003396,0.00010059,0.00004586,0.00006027,1034.79333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454,0,0,1737839614460018804
S,-0.72,0,1737839614475686656,,0.99833924,0.01144268,-0.00225789,0.00993598,0.00527444,0.00495672,0.00997993,0.00010965,-0.00002305,0.00009468,0.00005629,0.00004938,1034.78955078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455,0,0,1737839614470522739
S,-0.72,0,1737839614498962432,,,,,,,,,,,,,,,0.37078759,0.61051691,0.36914456,-0.59457386,-177.74354553,0.01241298,0.00773417,0.01279416,0.00780507,0.00646687,0.00304050,0.00339092,9.78704643,0.11075291,0.01599099,0.00939274,0.24549209,-0.16002250,-9.77765369,0.13473918,-0.17601348,-0.00422058,0.00000000,9.74631160,,,,,,2456,1,0,1737839614479669139
S,-0.72,0,1737839614485675776,,0.99949062,0.01239557,-0.00003534,0.00830898,0.00536266,0.00461107,0.00999322,0.00012540,0.00000531,0.00008941,0.00004425,0.00004181,1034.78759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457,0,0,1737839614480641742
S,-0.72,0,1737839614495665920,,0.99906230,0.01294115,0.00059556,0.00268507,0.00409037,0.00394437,0.00999444,0.00013111,0.00001120,0.00002565,0.00004182,0.00003794,1034.78674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458,0,0,1737839614487083385
S,-0.72,0,1737839614518935552,,,,,,,,,,,,,,,0.37078008,0.61055326,0.36912572,-0.59455287,-177.75411987,0.01241459,0.00773493,0.01279986,0.00780594,-0.00544333,0.00170830,0.00114223,9.82730103,0.13547705,0.02753239,0.04966640,0.27076069,-0.14907806,-9.77763462,0.13528363,-0.17661044,-0.01479492,0.00000000,9.78544332,,,,,,2459,0,0,1737839614495150405
S,-0.72,0,1737839614505658112,,0.99920070,0.01284094,0.00151477,-0.00139588,0.00318334,0.00343160,0.00998593,0.00012708,0.00001767,-0.00002437,0.00001567,0.00003254,1034.78674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,0,0,1737839614499785957
S,-0.72,0,1737839614515646464,,0.99890959,0.01207276,0.00201487,-0.00730113,0.00313062,0.00276037,0.01000116,0.00011838,0.00002234,-0.00008819,0.00003589,0.00003628,1034.78674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461,0,0,1737839614505500056
S,-0.72,0,1737839614538912512,,,,,,,,,,,,,,,0.37082776,0.61055088,0.36916813,-0.59449917,-177.75411987,0.01241459,0.00773493,0.01279986,0.00780594,-0.01082433,0.00386254,-0.00170899,9.81558323,0.14040460,-0.01270324,0.03796577,0.27613506,-0.18987103,-9.77761745,0.13573046,-0.17716779,-0.01479492,0.00000000,9.77123516,,,,,,2462,1,0,1737839614518696727
S,-0.72,0,1737839614525636608,,0.99924296,0.01332179,-0.00001991,-0.00975680,0.00255822,0.00232909,0.00999106,0.00013698,-0.00000655,-0.00009867,0.00002617,0.00001926,1034.78674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463,0,0,1737839614521450028
S,-0.72,0,1737839614535628800,,1.00030279,0.01419200,0.00051231,-0.01279105,0.00266976,0.00276426,0.01000215,0.00014057,0.00000764,-0.00013924,0.00001841,0.00003126,1034.78674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,0,0,1737839614529592283
S,-0.72,0,1737839614558887424,,,,,,,,,,,,,,,0.37091279,0.61051697,0.36923698,-0.59443825,-177.50045776,0.01241459,0.00773493,0.01279986,0.00780594,-0.01256953,0.00133088,0.00142188,9.80154610,0.13148148,-0.02967475,0.02393723,0.26762059,-0.20702559,-9.77760887,0.13613911,-0.17735083,0.23886719,0.00000000,9.75684958,,,,,,2465,1,0,1737839614538229284
S,-0.72,0,1737839614545617152,,0.99782884,0.01151556,-0.00128942,-0.00999008,-0.00049299,0.00224160,0.00997153,0.00010568,-0.00001657,-0.00010170,-0.00000179,0.00002544,1034.77307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466,0,0,1737839614538776985
S,-0.72,0,1737839614555607552,,0.99868989,0.01086853,-0.00213731,-0.00646790,0.00152638,0.00228777,0.00998730,0.00011040,-0.00002527,-0.00006149,0.00000709,0.00001898,1034.76416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467,0,0,1737839614550099739
S,-0.72,0,1737839614578860288,,,,,,,,,,,,,,,0.37096134,0.61049783,0.36926430,-0.59441060,-177.50045776,0.01241459,0.00773493,0.01279986,0.00780594,-0.00978602,-0.00013550,0.00661597,9.77686501,0.08666248,-0.03105868,-0.00074100,0.22312483,-0.20834816,-9.77760601,0.13646235,-0.17728947,0.23886719,0.00000000,9.73494572,,,,,,2468,0,0,1737839614554449949
S,-0.72,0,1737839614565605632,,0.99897963,0.01139944,-0.00281225,-0.00466846,0.00054746,0.00276160,0.00999147,0.00011660,-0.00003230,-0.00004495,0.00000706,0.00002689,1034.75988770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469,0,0,1737839614565607861
S,-0.72,0,1737839614575594240,,0.99870336,0.01338210,-0.00232768,-0.00375194,0.00039092,0.00074320,0.00998547,0.00013917,-0.00002742,-0.00003310,-0.00000020,0.00001323,1034.75781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470,0,0,1737839614567588203
S,-0.72,0,1737839614598837760,,,,,,,,,,,,,,,0.37098932,0.61048353,0.36927783,-0.59439945,-178.20330811,0.01241459,0.00773493,0.01279986,0.00780594,-0.00441525,0.00107265,0.00013538,9.77378464,0.16208364,-0.05210433,-0.00382233,0.29869932,-0.22924684,-9.77760696,0.13661566,-0.17714252,-0.46398315,0.00000000,9.72588811,,,,,,2471,1,0,1737839614582203902
S,-0.72,0,1737839614585586432,,0.99884731,0.01346401,-0.00336438,-0.00444502,-0.00121956,0.00153704,0.00998629,0.00013707,-0.00003770,-0.00004135,-0.00002039,0.00001984,1034.78710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472,0,0,1737839614582777236
S,-0.72,0,1737839614595578880,,0.99966407,0.01346814,-0.00383663,-0.00641889,0.00015491,0.00132415,0.00999882,0.00013474,-0.00003180,-0.00005982,0.00000297,0.00001456,1034.81518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473,0,0,1737839614589134533
S,-0.72,0,1737839614618813184,,,,,,,,,,,,,,,0.37103513,0.61045784,0.36931157,-0.59437639,-178.20330811,0.01241459,0.00773493,0.01279986,0.00780594,-0.01108016,0.00159076,-0.00184911,9.78167820,0.11225103,-0.03518716,0.00407028,0.24900164,-0.21220121,-9.77760792,0.13675061,-0.17701405,-0.46398315,0.00000000,9.73787386,,,,,,2474,1,0,1737839614598223311
S,-0.72,0,1737839614605567744,,0.99985784,0.01380743,-0.00365350,-0.00939678,0.00177530,0.00175970,0.00999666,0.00013751,-0.00003226,-0.00009971,0.00001972,0.00001670,1034.82873535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,0,0,1737839614598932353
S,-0.72,0,1737839614615558912,,1.00054181,0.01548220,-0.00308646,-0.01060527,0.00163979,0.00135624,0.01000950,0.00015057,-0.00003496,-0.00010256,0.00000099,0.00001084,1034.83520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,0,0,1737839614609620874
S,-0.72,0,1737839614638787072,,,,,,,,,,,,,,,0.37096936,0.61016011,0.36944565,-0.59463960,-177.86509705,0.01241445,0.00773420,0.01279902,0.00780455,-0.01259084,-0.00272160,0.00014134,9.78050423,0.18456790,-0.06229828,0.00271893,0.31491196,-0.23414525,-9.77778530,0.13034406,-0.17184697,-0.12577209,0.00000000,9.73062654,,,,,,2477,0,0,1737839614616092930
S,-0.72,0,1737839614625551360,,0.99955976,0.01713818,-0.00493421,-0.01332801,-0.00056970,0.00205202,0.00999183,0.00018697,-0.00005302,-0.00013913,-0.00001395,0.00001814,1034.82385254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,0,0,1737839614618918465
S,-0.72,0,1737839614635539456,,0.99850816,0.01718273,-0.00507087,-0.01528041,-0.00106773,0.00018402,0.00998965,0.00017250,-0.00004780,-0.00015956,-0.00000129,-0.00000406,1034.81152344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,0,0,1737839614624821206
S,-0.72,0,1737839614658764544,,,,,,,,,,,,,,,0.37106842,0.61009932,0.36953077,-0.59458745,-177.86509705,0.01241445,0.00773420,0.01279902,0.00780455,-0.01556917,-0.00036670,0.00409218,9.79921055,0.19815651,-0.07489519,0.02142048,0.32862854,-0.24651751,-9.77779007,0.13047202,-0.17162232,-0.12577209,0.00000000,9.74764415,,,,,,2480,0,0,1737839614640019611
S,-0.72,0,1737839614645530368,,0.99857980,0.01760042,-0.00504973,-0.01473948,0.00146808,0.00118466,0.00998770,0.00017684,-0.00005825,-0.00015263,0.00001976,0.00001982,1034.80578613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480,0,0,1737839614640019611
S,-0.72,0,1737839614655523072,,0.99810654,0.01806906,-0.00611522,-0.01528616,0.00125743,0.00217224,0.00997455,0.00017488,-0.00005719,-0.00015037,0.00000762,0.00001870,1034.80297852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,0,0,1737839614649778203
S,-0.72,0,1737839614678739712,,,,,,,,,,,,,,,0.37115920,0.61005229,0.36961821,-0.59452462,-177.96022034,0.01241445,0.00773420,0.01279902,0.00780455,-0.01537751,-0.00379288,-0.00239163,9.78080177,0.20183174,-0.05798799,0.00301743,0.33248273,-0.22975360,-9.77778435,0.13065098,-0.17176561,-0.22089539,0.00000000,9.73007183,,,,,,2482,1,0,1737839614656441420
S,-0.72,0,1737839614665511936,,0.99832243,0.01983055,-0.00664220,-0.01418533,0.00031690,0.00191963,0.00998572,0.00020190,-0.00006916,-0.00014282,-0.00000209,0.00001605,1034.80456543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,0,0,1737839614656959912
S,-0.72,0,1737839614675502336,,0.99839157,0.01906896,-0.00853894,-0.01434827,0.00117477,0.00188469,0.00998828,0.00019609,-0.00008550,-0.00014845,0.00001039,0.00002098,1034.80834961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,0,0,1737839614667252905
S,-0.72,0,1737839614698712832,,,,,,,,,,,,,,,0.37125289,0.61000669,0.36969891,-0.59446263,-177.96022034,0.01241445,0.00773420,0.01279902,0.00780455,-0.01031091,0.00118159,-0.00078392,9.80067539,0.17230102,-0.08490596,0.02289677,0.30324873,-0.25675258,-9.77777863,0.13094771,-0.17184663,-0.22089539,0.00000000,9.75029279,,,,,,2485,0,0,1737839614674403183
S,-0.72,0,1737839614685500928,,0.99845326,0.01873980,-0.00843852,-0.01319393,0.00052179,0.00155605,0.00998508,0.00018525,-0.00008857,-0.00013276,0.00001361,0.00001435,1034.81030273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486,0,0,1737839614685047419
S,-0.72,0,1737839614695489536,,0.99951184,0.01867281,-0.01020512,-0.01004060,0.00194965,0.00537055,0.00999814,0.00019377,-0.00010091,-0.00010241,0.00001500,0.00004899,1034.81115723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487,0,0,1737839614686247208
S,-0.72,0,1737839614718690304,,,,,,,,,,,,,,,0.37132356,0.60998589,0.36974332,-0.59441221,-177.60086060,0.01241357,0.00774742,0.01279238,0.00781729,-0.00413499,-0.00014773,0.00680417,9.81789780,0.21009840,-0.12045754,0.04013062,0.34158677,-0.29245043,-9.77776718,0.13148838,-0.17199288,0.13846436,0.00000000,9.76298288,,,,,,2488,1,0,1737839614699668434
S,-0.72,0,1737839614705480192,,1.00035441,0.01998470,-0.01201217,-0.00503064,0.00104933,0.00497694,0.01000396,0.00019670,-0.00012692,-0.00004420,0.00001391,0.00004239,1034.80053711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,0,0,1737839614700291202
S,-0.72,0,1737839614715472640,,0.99906766,0.01926143,-0.01199886,-0.00114085,0.00415985,0.00565211,0.00998620,0.00019298,-0.00011997,-0.00000488,0.00004981,0.00005351,1034.78381348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490,0,0,1737839614710097172
S,-0.72,0,1737839614738665728,,,,,,,,,,,,,,,0.37133688,0.61001837,0.36973828,-0.59437376,-177.60086060,0.01241357,0.00774742,0.01279238,0.00781729,0.00008558,0.00308643,0.00547215,9.80615807,0.17662664,-0.12754650,0.02841187,0.30884632,-0.30023983,-9.77774620,0.13221969,-0.17269333,0.13846436,0.00000000,9.75291546,,,,,,2491,1,0,1737839614716566005
S,-0.72,0,1737839614725461504,,0.99853569,0.01800431,-0.01336015,0.00035850,0.00249700,0.00436193,0.00998502,0.00018363,-0.00014393,0.00000555,0.00003000,0.00003907,1034.77563477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,0,0,1737839614717495527
S,-0.72,0,1737839614735451904,,0.99783820,0.01686944,-0.01357566,0.00300155,0.00381697,0.00540065,0.00997855,0.00016945,-0.00013953,0.00003030,0.00004174,0.00005707,1034.77172852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493,0,0,1737839614727167012
S,-0.72,0,1737839614758639616,,,,,,,,,,,,,,,0.37133354,0.61006612,0.36969984,-0.59435070,-177.60086060,0.01241357,0.00774742,0.01279238,0.00781729,0.01118156,0.00547772,0.00345492,9.81445789,0.13804390,-0.07138354,0.03673458,0.27118433,-0.24466170,-9.77772331,0.13314044,-0.17327817,0.13846436,0.00000000,9.76661371,,,,,,2494,0,0,1737839614735605907
S,-0.72,0,1737839614745444864,,0.99907172,0.01590233,-0.01116001,0.00701877,0.00429742,0.00550022,0.00999349,0.00015068,-0.00010683,0.00007445,0.00004060,0.00005344,1034.77685547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,0,0,1737839614740060671
S,-0.72,0,1737839614755433728,,0.99841380,0.01783716,-0.00981843,0.00932809,0.00332191,0.00592499,0.00998471,0.00017917,-0.00009210,0.00010032,0.00003412,0.00005690,1034.79931641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496,0,0,1737839614746050611
S,-0.72,0,1737839614778617088,,,,,,,,,,,,,,,0.37128222,0.61014313,0.36963522,-0.59434396,-178.02891541,0.01241357,0.00774742,0.01279238,0.00781729,0.01041592,0.00943978,0.00433644,9.79001808,0.17607315,-0.07411225,0.01232052,0.30996037,-0.24829249,-9.77769756,0.13388720,-0.17418024,-0.28959045,0.00000000,9.73948292,,,,,,2497,1,0,1737839614758596343
S,-0.72,0,1737839614765424640,,0.99865198,0.01764349,-0.00819243,0.01013643,0.00613051,0.00489701,0.00998230,0.00017826,-0.00008461,0.00010395,0.00007822,0.00004002,1034.81018066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,0,0,1737839614759889572
S,-0.72,0,1737839614775416832,,0.99935865,0.01550013,-0.00565686,0.01145032,0.00694409,0.00311530,0.00998719,0.00015088,-0.00005369,0.00012013,0.00006821,0.00003081,1034.81530762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,0,0,1737839614769671020
S,-0.72,0,1737839614798592768,,,,,,,,,,,,,,,0.37120563,0.61024088,0.36956486,-0.59433514,-178.02891541,0.01241357,0.00774742,0.01279238,0.00781729,0.01449366,0.00716312,0.00618905,9.79174042,0.12752114,-0.04908241,0.01407623,0.26208574,-0.22458012,-9.77766418,0.13456458,-0.17549771,-0.28959045,0.00000000,9.74552311,,,,,,2500,0,0,1737839614779006098
S,-0.72,0,1737839614785405696,,1.00024962,0.01425264,-0.00469134,0.01397275,0.00584596,0.00450586,0.01000397,0.00013812,-0.00004367,0.00014192,0.00005557,0.00005435,1034.81298828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,0,0,1737839614779006098
S,-0.72,0,1737839614795396352,,0.99865383,0.01635131,-0.00308294,0.01341797,0.00675389,0.00420355,0.00998187,0.00017011,-0.00003330,0.00013765,0.00007671,0.00004595,1034.79760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501,0,0,1737839614787941130
S,-0.72,0,1737839614818566656,,,,,,,,,,,,,,,0.37112284,0.61034518,0.36947829,-0.59433359,-177.72241211,0.01241357,0.00774742,0.01279238,0.00781729,0.01253298,0.00649268,0.00499134,9.79854298,0.17131178,0.02242916,0.02091217,0.30666304,-0.15430671,-9.77763081,0.13535126,-0.17673588,0.01691284,0.00000000,9.75327517,,,,,,2502,0,0,1737839614794717809
S,-0.72,0,1737839614805388800,,0.99855834,0.01723495,-0.00142777,0.01272931,0.00690208,0.00446191,0.00998786,0.00016953,-0.00000893,0.00013630,0.00006965,0.00005188,1034.79016113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503,0,0,1737839614799481364
S,-0.72,0,1737839614815383040,,0.99859893,0.01485395,-0.00087286,0.01054802,0.00542052,0.00569787,0.00998862,0.00014648,-0.00000992,0.00010575,0.00004640,0.00005974,1034.78649902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504,0,0,1737839614813775085
