state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,retrieved_imu_packets,queued_imu_packets,apogee_predictor_queue_size,imu_packets_per_cycle,update_timestamp_ns
S,120,0,1740256115362247168,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,-0.0021817,0.00167781,-0.00218982,-0.0738195,0.65929842,-9.77450848,0.00308274,0.02861845,-0.01500034,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.79695696,,,,,,3,0,0,3,1740256115347769418
S,120,0,1740256115351764992,,-0.00881134,0.06618846,-0.99765736,0.00104654,0.00514722,0.00323831,-0.00001826,0.00013236,-0.00199235,8.02e-6,8.82e-6,5.88e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256115352066116
S,120,0,1740256115364240128,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00714396,0.00316535,-0.00040269,-0.09959906,0.6542486,-9.75756264,-0.02269682,0.02356863,0.0019455,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.77992335,,,,,,1,0,0,5,1740256115358164224
S,120,0,1740256115353767424,,-0.00665754,0.06711749,-0.99631929,0.00169076,0.00513441,0.00044584,-0.00001542,0.0001365,-0.00199511,2.8e-7,0.00001229,1.71e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,1740256115358774611
S,120,0,1740256115366231808,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.0009119,0.00420883,-0.00125246,-0.0882782,0.66865009,-9.79660988,-0.01137596,0.03797013,-0.03710175,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.81972754,,,,,,5,0,0,1,1740256115358774611
S,120,0,1740256115355772160,,-0.00960506,0.0629608,-0.99391747,0.00342607,0.00190222,0.00137337,-0.00001027,0.00013265,-0.00199351,5.13e-6,4.78e-6,2.33e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,1740256115358774611
S,120,0,1740256115368222208,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00383335,0.00121662,-0.0031394,-0.01743332,0.67723578,-9.7925272,0.05946892,0.04655582,-0.03301907,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.81565116,,,,,,1,3,0,2,1740256115359087798
S,120,0,1740256115357773824,,-0.00904189,0.06709869,-0.99826503,0.00338264,0.00777923,-0.00033233,-0.00002142,0.0001314,-0.00199519,0.00001198,0.00001391,1.62e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,2,1740256115359315194
S,120,0,1740256115370210560,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00951037,0.00133357,-0.0016151,-0.12500367,0.61018419,-9.75370407,-0.04810143,-0.02049577,0.00580406,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.77343165,,,,,,5,0,0,2,1740256115359315194
S,120,0,1740256115359772416,,-0.00659757,0.06732238,-0.99744612,0.00122545,0.00376134,0.00146676,-9.97e-6,0.00013625,-0.00199667,6.5e-7,8.37e-6,4.2e-7,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,2,1740256115359315194
S,120,0,1740256115372197888,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00241525,0.00404616,-0.00499428,-0.05231896,0.67237574,-9.79859829,0.02458328,0.04169577,-0.03909016,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.82166898,,,,,,1,3,0,2,1740256115360146791
S,120,0,1740256115361767936,,-0.00864189,0.06438021,-0.99621403,-0.0000642,0.00358243,0.00327079,-0.00001676,0.00012821,-0.00198709,-1.67e-6,5.27e-6,9.89e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,1740256115360380245
S,120,0,1740256115374183424,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00124098,-0.00038141,0.00159974,-0.07470529,0.63834125,-9.735816,0.00219695,0.00766128,0.02369213,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.75700141,,,,,,3,0,0,2,1740256115360380245
S,120,0,1740256115363764480,,-0.00494253,0.06933902,-0.99709606,0.00042514,0.00459699,0.00103056,-9.46e-6,0.00013902,-0.00199889,9.1e-7,6.41e-6,9.5e-7,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256115364019225
S,120,0,1740256115376171008,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00228989,-0.00009833,-0.00253844,-0.06314125,0.66052049,-9.81100655,0.01376099,0.02984053,-0.05149841,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.83337174,,,,,,1,2,0,4,1740256115364901358
S,120,0,1740256115365761024,,-0.00873676,0.06694646,-0.99660927,0.00201588,0.0045059,0.00452743,-0.00001405,0.00013378,-0.00199432,7.75e-6,0.00001326,5.56e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4,1740256115365032053
S,120,0,1740256115378157312,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00601452,0.00549993,-0.00299496,-0.04577015,0.66824967,-9.77979755,0.03113209,0.0375697,-0.02028942,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.80259035,,,,,,4,0,0,4,1740256115366246047
S,120,0,1740256115367755264,,-0.0044317,0.06877563,-0.9988243,-0.00033951,0.00459462,0.00528103,-0.00001111,0.00013429,-0.00199544,-3.76e-6,8.83e-6,0.00001525,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1740256115366246047
S,120,0,1740256115380142080,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00019967,0.00151304,0.0053449,-0.08242183,0.64426863,-9.768466,-0.00551959,0.01358867,-0.00895786,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.79002458,,,,,,4,0,0,4,1740256115366246047
S,120,0,1740256115369751040,,-0.00341359,0.06619363,-0.99825668,0.00092291,0.00490798,0.0015198,-9.78e-6,0.00013608,-0.00199286,2.19e-6,9.41e-6,2.43e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256115370297694
S,120,0,1740256115382135552,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00271174,0.00196173,-0.0011982,-0.0536684,0.68953377,-9.77034378,0.02323384,0.05885381,-0.01083565,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.79458909,,,,,,1,4,0,4,1740256115376600042
S,120,0,1740256115371753728,,-0.00637733,0.06308001,-0.9975009,-0.00065726,0.00338918,0.00596639,-0.00001401,0.00012521,-0.0019958,-1.83e-6,5.23e-6,6.29e-6,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,5,1740256115377036588
S,120,0,1740256115384127488,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.23266602,0.00543768,0.00062891,0.00105823,0.03991326,0.00172028,0.00050888,-0.00367068,-0.05358426,0.6197322,-9.79566193,0.02331798,-0.01094776,-0.03615379,0.07690224,-0.63067997,9.75950813,0.23252869,0.0,9.8153575,,,,,,4,0,0,5,1740256115377036588
S,120,0,1740256115373758720,,-0.00548079,0.06522364,-0.99711823,-0.00161772,0.00316039,0.00783907,-0.00001029,0.00012887,-0.00199509,-1.4e-7,-1.38e-6,0.00001981,1032.42687988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,5,1740256115377036588
S,120,0,1740256115386117888,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00288627,-0.00449433,0.00731924,-0.0516762,0.61696649,-9.78604984,0.02522604,-0.01371348,-0.02654171,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80557252,,,,,,7,4,0,4,1740256115378175240
S,120,0,1740256115375761152,,-0.00754842,0.06560345,-0.99737471,-0.00152679,0.00530558,0.00162981,-0.00001301,0.00013192,-0.00199418,-4.55e-6,0.00001258,3.12e-6,1032.4395752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1740256115378175240
S,120,0,1740256115388106496,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,-0.0010646,0.00427172,0.00048647,-0.05121597,0.6491341,-9.77481747,0.02568628,0.01845413,-0.01530933,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.79643202,,,,,,7,4,0,4,1740256115378175240
S,120,0,1740256115377760256,,-0.00785937,0.07013762,-0.99713916,0.00209591,0.00622319,0.00426906,-0.00002107,0.00013402,-0.001995,5.21e-6,0.00001072,8.5e-6,1032.44677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1740256115378175240
S,120,0,1740256115390094080,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00336861,0.00251284,-0.00093027,-0.11635938,0.62786072,-9.78486252,-0.03945713,-0.00281924,-0.02535439,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80559463,,,,,,4,0,0,4,1740256115378840442
S,120,0,1740256115379756288,,-0.01109004,0.06521847,-0.99389803,0.00163197,0.00542873,0.00363324,-0.00001036,0.00012476,-0.00199267,1.85e-6,0.00001468,6.98e-6,1032.45080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1740256115378840442
S,120,0,1740256115392079872,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00306238,0.00635302,0.00015167,-0.01115193,0.63175267,-9.79184818,0.06575031,0.0010727,-0.03234005,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.81199564,,,,,,4,0,0,4,1740256115378840442
S,120,0,1740256115381752832,,-0.00740521,0.06901962,-0.99416977,0.00102991,0.00200772,0.00536304,-0.00001207,0.00014085,-0.00199746,3.39e-6,6.47e-6,0.00001195,1032.45300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,1740256115383418038
S,120,0,1740256115394067200,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00441843,0.00225496,0.00193511,-0.0834218,0.68775922,-9.80158234,-0.00651956,0.05707926,-0.0420742,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.82587827,,,,,,3,0,0,2,1740256115383418038
S,120,0,1740256115383749376,,-0.00531306,0.06206476,-0.9980613,0.00070711,0.00058985,0.00612137,-0.00001257,0.00012376,-0.00199409,-2.3e-7,8e-8,0.00001821,1032.45422363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,4,1740256115384182092
S,120,0,1740256115396053760,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00157706,-0.00281848,0.00639396,-0.07930439,0.63616425,-9.74462223,-0.00240215,0.00548428,0.0148859,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.76568432,,,,,,6,0,0,4,1740256115384182092
S,120,0,1740256115385742848,,-0.00532589,0.06560608,-1.00076032,-0.00131558,0.00256308,0.00451873,-0.00001651,0.00013068,-0.00199755,-9.1e-7,1.64e-6,4.67e-6,1032.45495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,4,1740256115384182092
S,120,0,1740256115398038272,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00281642,-0.00339928,-0.00208468,-0.09016088,0.62104386,-9.77695084,-0.01325864,-0.0096361,-0.0174427,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.79705625,,,,,,6,0,0,4,1740256115384182092
S,120,0,1740256115387738624,,-0.00645274,0.06493589,-0.99760181,-0.00176609,0.00590904,0.00618949,-0.00001075,0.00013216,-0.00199498,-6.05e-6,0.00001458,0.00001347,1032.45532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256115388838253
S,120,0,1740256115400032256,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,-0.00166457,0.00450767,0.00282367,-0.03655113,0.65703988,-9.80127239,0.04035111,0.02635992,-0.04176426,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.82322593,,,,,,1,9,0,5,1740256115395272315
S,120,0,1740256115389741824,,-0.00578339,0.06464944,-0.99695194,-0.00146497,0.00593081,0.00414941,-0.00001076,0.0001274,-0.00199456,-2.89e-6,0.00001055,7.84e-6,1032.45556641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115402024192,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00058245,0.00271877,0.001144,-0.05441302,0.61967999,-9.78399277,0.02248922,-0.01099998,-0.02448463,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80371698,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115391748096,,-0.00591492,0.06290322,-0.9981972,-8.68e-6,0.00456093,0.00357787,-0.0000114,0.00012648,-0.00199712,1.45e-6,7.14e-6,5.15e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115404015104,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00251521,0.00149225,-0.00126664,-0.05513148,0.6293053,-9.78775215,0.02177076,-0.00137466,-0.02824402,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80809373,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115393751040,,-0.00664966,0.06575998,-0.99845576,0.00006885,0.00470259,0.00466611,-0.00001662,0.00013095,-0.00199746,6e-8,0.00001,9.64e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115406003712,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00198311,0.00279096,0.00100834,-0.08573795,0.62782782,-9.79405117,-0.00883571,-0.00285214,-0.03454304,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.81452259,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115395750656,,-0.00805954,0.06159091,-0.99588549,-0.00035004,0.00428982,0.00719895,-0.00001589,0.00012604,-0.00199262,-2.08e-6,6e-6,0.0000171,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,2,1740256115396220861
S,120,0,1740256115407991040,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00088787,0.00022118,0.00460395,-0.06906689,0.64229351,-9.7816925,0.00783535,0.01161355,-0.02218437,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80299132,,,,,,5,0,0,2,1740256115397522053
S,120,0,1740256115397747200,,-0.00881786,0.06542061,-0.99816215,-0.00294382,0.00075079,0.00433819,-0.00001579,0.00012851,-0.00199568,-2.2e-6,2.62e-6,0.00001022,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,2,1740256115397522053
S,120,0,1740256115409977088,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543768,0.00062891,0.00105823,0.03991326,0.00279702,0.0007583,0.00293602,-0.07135136,0.60453558,-9.77182579,0.00555088,-0.02614439,-0.01231766,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.79073308,,,,,,5,0,0,2,1740256115397522053
S,120,0,1740256115399744000,,-0.00866933,0.06380592,-0.99596661,-1.76e-6,0.00204129,0.00218163,-0.00001776,0.00012858,-0.00199371,-3.68e-6,2.06e-6,1.28e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,1740256115401504693
S,120,0,1740256115411965440,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,-0.0023442,-0.00269333,-0.00313806,-0.09148309,0.64247555,-9.78928089,-0.01458085,0.01179558,-0.02977276,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.81074984,,,,,,6,3,0,1,1740256115401504693
S,120,0,1740256115401741312,,-0.00850982,0.06400004,-0.99761266,-0.00027147,0.00307669,0.00384134,-0.00001509,0.0001278,-0.00199393,1.9e-6,9.6e-6,7.9e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,1740256115401504693
S,120,0,1740256115413951744,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.00401319,0.00281569,-0.00026275,-0.07142619,0.62433904,-9.76447773,0.00547605,-0.00634092,-0.0049696,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.78467557,,,,,,6,3,0,1,1740256115401504693
S,120,0,1740256115403735808,,-0.00729319,0.06392866,-0.99568409,-0.00177473,0.00391384,0.00340625,-0.00001351,0.00012777,-0.00199231,3.9e-7,7.86e-6,5.09e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1740256115402291533
S,120,0,1740256115415936768,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.00344337,0.00091009,-0.00107038,-0.07125635,0.62655497,-9.77994728,0.00564589,-0.004125,-0.02043915,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.8002539,,,,,,3,0,0,1,1740256115402291533
S,120,0,1740256115405737472,,-0.00845802,0.06437351,-0.99651653,0.00080314,0.00565004,0.00473128,-0.0000156,0.00013075,-0.0019933,-1.35e-6,9.44e-6,0.00001231,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4,1740256115412674242
S,120,0,1740256115417931008,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,-0.00092521,0.00118684,0.00281083,-0.0704743,0.6432153,-9.7688055,0.00642794,0.01253533,-0.00929737,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.79020155,,,,,,5,6,0,6,1740256115413930195
S,120,0,1740256115407746560,,-0.00969839,0.0644785,-0.99582285,0.00037106,0.00075823,0.00824439,-0.00002113,0.00012868,-0.0019898,3.54e-6,4.29e-6,0.00001381,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1740256115413930195
S,120,0,1740256115419923968,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.00483577,0.00255959,0.00126742,-0.10501926,0.62807459,-9.7554369,-0.02811702,-0.00260538,0.00407124,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.77615509,,,,,,5,6,0,6,1740256115413930195
S,120,0,1740256115409753088,,-0.00962903,0.06457504,-0.99585098,-0.00086518,0.00191148,0.00428653,-0.00002186,0.00013113,-0.00199121,-3.21e-6,8.4e-7,0.00001075,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,4,1740256115414403365
S,120,0,1740256115421914880,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.00037143,-0.00371954,0.00439146,-0.11272398,0.6460886,-9.76389408,-0.03582174,0.01540864,-0.00438595,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.78581358,,,,,,6,5,0,4,1740256115414403365
S,120,0,1740256115411756544,,-0.00875189,0.06559797,-0.99670738,0.00044134,0.00678658,0.00398244,-0.00001606,0.00012889,-0.00199574,2.14e-6,0.00001431,6.25e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,4,1740256115414403365
S,120,0,1740256115423904000,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.0027722,0.00310078,-0.00105995,-0.07639965,0.62122709,-9.78796005,0.00050259,-0.00945288,-0.02845192,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80794711,,,,,,6,5,0,4,1740256115414403365
S,120,0,1740256115413756928,,-0.01051774,0.06714052,-0.99762678,-0.001535,-0.00258392,0.00624063,-0.00001967,0.00013604,-0.00199636,7.4e-7,3.08e-6,9.55e-6,1032.45568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256115414723740
S,120,0,1740256115425892352,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.66072083,0.00543916,0.0006305,0.00105817,0.03991421,0.00387564,0.00487648,-0.00025546,-0.08656283,0.66705579,-9.78578186,-0.00966059,0.03637582,-0.02627373,0.07690224,-0.63067997,9.75950813,-0.19552612,0.0,9.80880035,,,,,,5,1,0,1,1740256115414723740
S,120,0,1740256115415754240,,-0.01003013,0.06691771,-0.99639982,-0.0028438,0.00385653,0.00390146,-0.00002005,0.00013383,-0.00199458,-7.67e-6,4.19e-6,0.00001064,1032.43237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256115414723740
S,120,0,1740256115427878912,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,-0.00233486,-0.00529761,0.00379279,-0.10333282,0.65746236,-9.78725624,-0.02643058,0.02678239,-0.02774811,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.80978502,,,,,,1,0,0,1,1740256115414951989
S,120,0,1740256115417751296,,-0.00952906,0.06722768,-0.99699348,0.00008832,0.0039212,0.00597409,-0.00001757,0.00013433,-0.00199309,-1.36e-6,0.00001005,8.17e-6,1032.41931152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,1740256115418774887
S,120,0,1740256115429866752,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,-0.00027807,0.00332738,-0.00138744,-0.0860154,0.65717155,-9.76513672,-0.00911316,0.02649158,-0.00562859,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.78755872,,,,,,5,1,0,1,1740256115419902127
S,120,0,1740256115419748352,,-0.00642718,0.06592901,-0.99946851,0.00220786,0.00506641,0.00961738,-0.00001446,0.00013355,-0.00200002,0.00001029,0.00001033,0.00001929,1032.4119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256115419902127
S,120,0,1740256115431853312,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,0.00785485,0.00216448,0.00513229,-0.08768307,0.66355383,-9.79925632,-0.01078083,0.03287387,-0.03974819,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.82202959,,,,,,5,1,0,1,1740256115419902127
S,120,0,1740256115421742848,,-0.00918332,0.06539662,-0.99644226,-0.0024464,0.00080092,0.00414305,-0.00001766,0.00012818,-0.00199349,-7.97e-6,2.82e-6,0.00001424,1032.40783691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256115419902127
S,120,0,1740256115433843200,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,-0.00105502,0.00093283,0.00741482,-0.07035885,0.62267649,-9.78882504,0.00654339,-0.00800347,-0.0293169,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.80885681,,,,,,1,5,0,5,1740256115424852080
S,120,0,1740256115423739136,,-0.00742437,0.06558806,-0.99594432,-0.00207063,0.00218819,0.00364398,-0.00001803,0.00013059,-0.00199015,-5.87e-6,2.34e-6,3.35e-6,1032.40551758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,2,1740256115427210319
S,120,0,1740256115435831040,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,-0.0016017,-0.00276836,-0.00347459,-0.10314459,0.63986933,-9.75398445,-0.02624235,0.00918937,0.00552368,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.7754496,,,,,,8,0,0,2,1740256115427210319
S,120,0,1740256115425735936,,-0.00796068,0.06563444,-0.99770886,0.00247465,0.00101137,0.00591183,-0.00001349,0.00013454,-0.00199578,4.9e-6,1.84e-6,0.00001087,1032.4041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,2,1740256115427210319
S,120,0,1740256115437818368,,,,,,,,,,,,,,,0.99037755,-0.03249575,0.00044414,-0.13452241,-158.22209167,0.00543916,0.0006305,0.00105817,0.03991421,0.00279462,-0.00093941,0.00079376,-0.0547746,0.66717398,-9.78010464,0.02212764,0.03649402,-0.0205965,0.07690224,-0.63067997,9.75950813,0.24310303,0.0,9.80289561,,,,,,8,0,0,2,1740256115427210319
S,120,0,1740256115427729920,,-0.00871114,0.06353172,-0.99770284,0.00113063,0.00424111,0.00430362,-0.00001813,0.00012448,-0.00199496,-1.81e-6,9.73e-6,9.91e-6,1032.40344238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,2,1740256115427210319
