state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,122,0,16.250970000000002,282.92682926829264,80.86767901,36.71545410,98479.95312500,-0.73174131,0.68081266,-0.02330163,-0.00499785,0.09210356,0.99548280,3.52192211,0.57323277,-0.80795091,-0.30974606,-10.06925297,-46.32276917,-20.43746758,-0.77172154,0.04683913,0.00013273,-0.03442114,-0.71570420,0.00505790,0.69753647,,,,1,0,1777050677130337300
S,122,0,16.266949999999998,279.0243902439025,80.87768036,36.71418762,98482.56250000,-0.73332179,0.67898393,-0.01965010,-0.00868195,0.09394430,0.99512070,3.50006199,0.12309851,-0.38833424,-0.31737545,-10.02583504,-46.35873413,-20.30970001,-0.76369578,0.05890379,0.00016692,-0.03422718,-0.71569562,0.00496741,0.69755548,,,,1,0,1777050677141332396
S,122,0,16.26691,625.8536585365854,80.89018597,36.72657776,98482.82812500,-0.73332512,0.68386823,-0.01867392,-0.00958598,0.09079956,0.99872619,3.50721478,-0.23548301,0.15335272,-0.01982909,-10.06316471,-46.34683990,-20.41920280,-0.76716143,0.05152800,0.00014602,-0.03428616,-0.71568453,0.00501406,0.69756371,,,,1,0,1777050677152313026
S,122,0,16.271530000000002,290.9756097560975,80.90117236,36.70925903,98483.00000000,-0.72881609,0.68716073,-0.01939917,-0.00860882,0.08561090,0.99816632,3.52392268,-0.46436483,0.34408757,-0.10375243,-10.01375008,-46.40682983,-20.34005356,-0.77422583,0.03826360,0.00010843,-0.03444447,-0.71567380,0.00508976,0.69756633,,,,1,0,1777050677163308769
S,122,0,16.25928,311.9512195121951,80.91031254,36.71855164,98482.87500000,-0.71845174,0.69411266,-0.01573307,-0.01169074,0.07327107,0.99634707,3.53185916,-0.47199422,0.38986394,-0.00457031,-10.01352596,-46.34653854,-20.43737602,-0.77754670,0.03201297,0.00009072,-0.03454165,-0.71566278,0.00510792,0.69757265,,,,1,0,1777050677175108203
S,122,0,16.267139999999998,299.0243902439024,80.92289323,36.71679688,98484.43750000,-0.71467465,0.70021498,-0.01414392,-0.01304519,0.06684982,0.99830961,3.55908465,-0.25074181,0.31356999,0.01068848,-10.05641270,-46.27456665,-20.34019470,-0.78848130,0.01277935,0.00003621,-0.03476555,-0.71565467,0.00525457,0.69756877,,,,1,0,1777050677185269215
S,122,0,16.255029999999998,364.8780487804878,80.92867627,36.72174072,98484.89062500,-0.71467531,0.70021474,-0.01487467,-0.01234049,0.06731477,0.99829811,3.58206081,-0.17444785,0.29831120,-0.00457031,-10.06283092,-46.34698105,-20.18207169,-0.79780519,-0.00324821,0.00000920,-0.03493854,-0.71565485,0.00538861,0.69755894,,,,1,0,1777050677200076608
S,122,0,16.27489,318.0487804878049,80.94439217,36.71409607,98485.45312500,-0.71870810,0.69813854,-0.02523143,-0.00225902,0.07297604,0.99962234,3.62649822,0.06206336,-0.06027031,-0.14189939,-10.06280136,-46.28056717,-20.44356537,-0.81663108,-0.03510606,0.00009948,-0.03523622,-0.71565723,0.00568127,0.69753921,,,,1,0,1777050677207275908
S,122,0,16.271430000000002,294.8780487804878,80.95618079,36.71592712,98485.15625000,-0.72065580,0.69484389,-0.02438198,-0.00327796,0.07740679,0.99837118,3.67061186,0.23753943,-0.21285819,0.00305909,-10.03852177,-46.37680817,-20.42523193,-0.83551860,-0.06635177,0.00018803,-0.03551094,-0.71565938,0.00599080,0.69752049,,,,1,0,1777050677218252284
S,122,0,16.26683,290.9756097560975,80.96664255,36.71476746,98485.62500000,-0.72053218,0.69325662,-0.02401710,-0.00368148,0.07881071,0.99705726,3.69528031,0.35960972,-0.30441090,-0.06560546,-9.98849392,-46.30421066,-20.47385025,-0.84626353,-0.08379154,0.00023745,-0.03565503,-0.71566272,0.00617180,0.69750804,,,,1,0,1777050677229239924
S,122,0,16.27095,308.0487804878049,80.97823945,36.72076416,98486.26562500,-0.71894467,0.69337821,-0.02182333,-0.00582612,0.07823566,0.99598014,3.73722148,0.39775670,-0.54092211,-0.13427000,-10.02604580,-46.37676239,-20.38265228,-0.86457640,-0.11319371,0.00032077,-0.03590077,-0.71566200,0.00648337,0.69749343,,,,1,0,1777050677240227140
S,122,0,16.2594,280.9756097560976,80.98917022,36.72763062,98485.67187500,-0.71943551,0.69252241,-0.02584320,-0.00186509,0.08008921,0.99570310,3.77724600,0.45116246,-0.47225758,0.07935303,-10.04476166,-46.40098572,-20.34618187,-0.88280898,-0.14202234,0.00040246,-0.03612394,-0.71565932,0.00679319,0.69748163,,,,1,0,1777050677251215854
S,122,0,16.254749999999998,360.9756097560975,80.99940434,36.72918701,98485.68750000,-0.72163063,0.69337952,-0.02474883,-0.00306463,0.08181413,0.99771518,3.81433725,0.57323277,-0.63247484,-0.11901122,-10.00119209,-46.38870621,-20.31572723,-0.90008330,-0.16856058,0.00047766,-0.03631801,-0.71565425,0.00709474,0.69747388,,,,1,0,1777050677262209655
S,122,0,16.275399999999998,300.9756097560975,81.01119124,36.73034668,98485.78125000,-0.72357386,0.69228518,-0.01707827,-0.01083332,0.08429027,0.99794155,3.84730697,0.73345006,-0.73165697,0.17853515,-10.06291199,-46.33486938,-20.29152489,-0.91535699,-0.19104803,0.00054138,-0.03646947,-0.71564955,0.00738310,0.69746774,,,,1,0,1777050677273192449
S,122,0,16.2671,377.0731707317073,81.02100826,36.73005676,98486.10937500,-0.72576410,0.69021273,-0.01354920,-0.01448959,0.08755704,0.99771464,3.86892843,0.76396763,-0.76217455,0.08698242,-9.96959877,-46.28006363,-20.38263321,-0.92513216,-0.20510307,0.00058121,-0.03656540,-0.71564853,0.00757321,0.69746178,,,,1,0,1777050677284188526
S,122,0,16.25945,383.9024390243903,81.03111076,36.72628784,98486.06250000,-0.72942072,0.68716335,-0.01391917,-0.01432139,0.09292546,0.99779832,3.90068507,0.54271519,-0.60195726,0.11750000,-10.06890011,-46.28668594,-20.34020424,-0.94031507,-0.22684373,0.00064282,-0.03670805,-0.71564317,0.00785392,0.69745666,,,,1,0,1777050677295978969
S,122,0,16.26701,284.8780487804878,81.04365609,36.72463989,98486.76562500,-0.73222303,0.68447977,-0.01343566,-0.01499426,0.09750903,0.99755239,3.94004560,0.41301548,-0.28915212,0.12512939,-10.03197002,-46.34672546,-20.30971527,-0.95852840,-0.25335893,0.00071796,-0.03692633,-0.71564478,0.00815328,0.69744003,,,,1,0,1777050677306153578
S,122,0,16.267689999999998,331.95121951219517,81.05441224,36.72232056,98487.28125000,-0.73136526,0.68167144,-0.01173086,-0.01673597,0.09941174,0.99475920,3.98172379,-0.00660119,0.18387030,0.37689939,-10.00710487,-46.31640244,-20.41306496,-0.97683233,-0.27951047,0.00079207,-0.03719616,-0.71564978,0.00842533,0.69741726,,,,1,0,1777050677317143531
S,122,0,16.26736,274.8780487804878,81.06630654,36.72067261,98486.87500000,-0.73234725,0.68545616,-0.01489689,-0.01365387,0.09850903,0.99825561,4.02151012,-0.40332967,0.68741030,0.30060545,-9.97638607,-46.38854980,-20.33393478,-0.99443471,-0.30374786,0.00086076,-0.03749770,-0.71565640,0.00863882,0.69739163,,,,1,0,1777050677328125419
S,122,0,16.26691,311.9512195121951,81.07635602,36.73005676,98486.18750000,-0.72405905,0.69082093,-0.01561780,-0.01254368,0.08912025,0.99681449,4.04055357,-0.63984090,1.00021541,0.32349363,-10.05089474,-46.37689972,-20.39484787,-1.00303078,-0.31445700,0.00089109,-0.03766196,-0.71566486,0.00871641,0.69737327,,,,1,0,1777050677339134593
S,122,0,16.26806,308.0487804878049,81.08828846,36.72087097,98485.73437500,-0.71760505,0.69728482,-0.02035910,-0.00751013,0.08053565,0.99751472,4.05883265,-0.67798787,1.11465633,0.54474604,-10.08851624,-46.43130875,-20.43134689,-1.01205289,-0.32373229,0.00091739,-0.03785856,-0.71567696,0.00874910,0.69734973,,,,1,0,1777050677350122363
S,122,0,16.272840000000002,279.0243902439025,81.09899840,36.72357178,98485.34375000,-0.71297795,0.69984269,-0.02595614,-0.00174326,0.07571445,0.99652165,4.06558228,-0.42621785,0.88577455,0.28534666,-10.05060768,-46.33474731,-20.37055206,-1.01677036,-0.32575622,0.00092312,-0.03797118,-0.71569401,0.00870971,0.69732672,,,,1,0,1777050677361096907
S,122,0,16.26283,315.8536585365854,81.10942134,36.73052979,98486.25000000,-0.71383590,0.70033026,-0.02997585,0.00218606,0.07635501,0.99754095,4.07424355,-0.15918908,0.58822817,0.38452879,-9.96407890,-46.38239288,-20.43728638,-1.02216947,-0.32875848,0.00093162,-0.03807244,-0.71570522,0.00871201,0.69730967,,,,1,0,1777050677372101086
S,122,0,16.270039999999998,359.0243902439024,81.12121024,36.73217773,98485.70312500,-0.71237397,0.70142758,-0.03070480,0.00293338,0.07468599,0.99741352,4.08183098,0.01628700,0.39749333,0.30823484,-10.03238583,-46.38882065,-20.42521477,-1.02722764,-0.33110008,0.00093825,-0.03814460,-0.71572250,0.00872555,0.69728774,,,,1,0,1777050677383896801
S,122,0,16.26831,310.0,81.13170397,36.72183228,98486.07812500,-0.71504980,0.69666940,-0.02729899,-0.00066304,0.07975820,0.99550384,4.08614635,0.14598669,-0.08315849,0.40741697,-10.04436970,-46.31661224,-20.42527580,-1.03075910,-0.33296815,0.00094356,-0.03817228,-0.71572840,0.00874986,0.69727987,,,,1,0,1777050677394060847
S,122,0,16.26763,344.8780487804878,81.14238265,36.73701477,98485.70312500,-0.71688253,0.69642544,-0.03095452,0.00289357,0.08157824,0.99660623,4.09309006,0.23753943,-0.13656424,0.14801757,-10.02534580,-46.26836014,-20.34623528,-1.03604949,-0.33580425,0.00095157,-0.03820316,-0.71572834,0.00880967,0.69727749,,,,1,0,1777050677405048673
S,122,0,16.271430000000002,388.0487804878049,81.15434630,36.73866272,98485.46875000,-0.71639299,0.69422710,-0.03119848,0.00315082,0.08260964,0.99464047,4.08983517,-0.08289513,-0.05264091,0.07935303,-10.04459763,-46.36482620,-20.38268471,-1.03795457,-0.33275121,0.00094292,-0.03816978,-0.71572667,0.00880191,0.69728118,,,,1,0,1777050677416051021
S,122,0,16.26301,331.95121951219517,81.16488085,36.73739624,98486.10937500,-0.71614450,0.69459510,-0.02608291,-0.00192034,0.08205202,0.99462026,4.09399891,-0.07526574,-0.11367606,0.14038818,-10.06894493,-46.29270554,-20.34628105,-1.04304898,-0.33530936,0.00095017,-0.03820015,-0.71571708,0.00883383,0.69728893,,,,1,0,1777050677427044489
S,122,0,16.26749,297.0731707317073,81.17621932,36.73257446,98486.76562500,-0.71565723,0.69642663,-0.02498564,-0.00296158,0.08061585,0.99563634,4.10350752,0.10783973,-0.32729909,0.20905273,-10.03826237,-46.34068680,-20.39485168,-1.05034244,-0.34143236,0.00096753,-0.03824643,-0.71570987,0.00891715,0.69729269,,,,1,0,1777050677438031760
S,122,0,16.263240000000003,284.8780487804878,81.18740589,36.73344421,98486.57812500,-0.71589863,0.69667214,-0.02206280,-0.00587052,0.08069882,0.99589294,4.11304092,0.16887487,-0.39596364,0.10987061,-10.05112362,-46.40095520,-20.45563507,-1.05667341,-0.34774929,0.00098543,-0.03829379,-0.71570069,0.00900235,0.69729841,,,,1,0,1777050677449050960
S,122,0,16.25883,335.8536585365854,81.19711514,36.73266602,98487.76562500,-0.71601886,0.69545150,-0.02133263,-0.00660992,0.08205875,0.99499440,4.13952494,0.37486851,-0.38833424,-0.07323485,-10.06951332,-46.36492920,-20.44352341,-1.07084286,-0.36514616,0.00103473,-0.03843500,-0.71569133,0.00921466,0.69729751,,,,1,0,1777050677459990115
S,122,0,16.27949,302.9268292682927,81.20765234,36.72657776,98488.75000000,-0.71857810,0.69459957,-0.01999567,-0.00808448,0.08544876,0.99591976,4.19105625,0.22991003,-0.44936940,0.08698242,-10.05079365,-46.35278702,-20.42526245,-1.09491396,-0.39874920,0.00112996,-0.03874323,-0.71567845,0.00958892,0.69728875,,,,1,0,1777050677471811248
S,122,0,16.27075,321.9512195121951,81.21975740,36.73663330,98488.37500000,-0.72381955,0.69338399,-0.01793062,-0.01041812,0.09080760,0.99833024,4.22873783,0.14598669,-0.25100514,0.06409424,-10.05692673,-46.33473587,-20.44960403,-1.11422563,-0.42361343,0.00120040,-0.03896363,-0.71567029,0.00986539,0.69728088,,,,1,0,1777050677481977070
S,122,0,16.263430000000003,347.0731707317073,81.23122746,36.73489380,98487.40625000,-0.72199172,0.69313747,-0.01987764,-0.00838816,0.09005256,0.99695873,4.24902058,-0.02948937,-0.13656424,-0.00457031,-10.03824711,-46.34672928,-20.35836601,-1.12712419,-0.43724945,0.00123904,-0.03908280,-0.71566409,0.01001437,0.69727850,,,,1,0,1777050677492962029
S,122,0,16.263340000000003,279.0243902439025,81.24239978,36.74040222,98487.82812500,-0.71943235,0.69716513,-0.01816864,-0.00994241,0.08564848,0.99825740,4.26186132,-0.02948937,0.06180000,0.04883545,-10.07518864,-46.26857376,-20.47399139,-1.13544154,-0.44569129,0.00126295,-0.03917215,-0.71566117,0.01009400,0.69727528,,,,1,0,1777050677503962785
S,122,0,16.266949999999998,294.8780487804878,81.25246302,36.74002075,98488.06250000,-0.71552956,0.69923806,-0.01633733,-0.01157397,0.08138601,0.99720895,4.26815271,-0.14393029,0.33645818,-0.06560546,-10.01393032,-46.41279602,-20.44341660,-1.14289105,-0.44959304,0.00127401,-0.03922313,-0.71566093,0.01012488,0.69727218,,,,1,0,1777050677514933481
S,122,0,16.26312,380.0,81.26399934,36.74610901,98488.09375000,-0.71395046,0.69960052,-0.02279060,-0.00507474,0.08056015,0.99657917,4.28628540,-0.12104210,0.06942939,0.03357666,-10.08199787,-46.36497116,-20.49218178,-1.15526879,-0.46185869,0.00130875,-0.03936236,-0.71566188,0.01022019,0.69726199,,,,1,0,1777050677525920456
S,122,0,16.27477,308.0487804878049,81.27510531,36.74572754,98490.39062500,-0.71261215,0.70167440,-0.02437183,-0.00345159,0.07903050,0.99724585,4.32843590,0.46642125,-0.19759940,-0.14189939,-10.02054596,-46.48512650,-20.42514038,-1.17759466,-0.49070212,0.00139049,-0.03963266,-0.71566063,0.01049776,0.69724381,,,,1,0,1777050677536906969
S,122,0,16.27536,282.92682926829264,81.28652565,36.73857117,98490.98437500,-0.70980245,0.70277309,-0.01852283,-0.00918746,0.07700311,0.99601144,4.38615131,0.50456822,-0.73928636,-0.08849364,-10.00765514,-46.41279221,-20.39476585,-1.20609438,-0.52918077,0.00149954,-0.03996671,-0.71565580,0.01091531,0.69722337,,,,1,0,1777050677547915181
S,125,0,16.26679,294.8780487804878,81.29554001,36.74475098,98491.37500000,-0.71407288,0.70314258,-0.01998818,-0.00795484,0.08085888,0.99905342,4.43031597,0.67241490,-0.63247484,-0.26396969,-10.02581882,-46.33458710,-20.40091896,-1.22779810,-0.55897284,0.00158395,-0.04021353,-0.71565282,0.01124311,0.69720709,,,,1,0,1777050677558923837
S,125,0,16.25992,328.0487804878049,81.30781088,36.73924255,98491.37500000,-0.71785021,0.69496381,-0.02377035,-0.00446171,0.09039067,0.99531811,4.49444389,0.65715611,-0.75454515,-0.30211666,-10.01978588,-46.37674713,-20.34616089,-1.26024282,-0.60282838,0.00170824,-0.04056603,-0.71564543,0.01172521,0.69718629,,,,1,0,1777050677569895420
S,125,0,16.2672,290.9756097560975,81.31806241,36.73179626,98492.42187500,-0.72577089,0.69338572,-0.01781066,-0.01084644,0.09840564,0.99902123,4.56226826,0.70293248,-0.81558031,-0.21056394,-10.02597523,-46.37075043,-20.35833359,-1.29486442,-0.64955598,0.00184067,-0.04093202,-0.71564072,0.01223858,0.69716084,,,,1,0,1777050677580877438
S,125,0,16.26301,270.0,81.33045314,36.74165344,98492.07812500,-0.72710389,0.68862683,-0.01306390,-0.01574326,0.10340957,0.99605036,4.62236738,0.53508580,-0.63247484,-0.10375243,-10.07558346,-46.35898590,-20.37057114,-1.32678008,-0.69078583,0.00195747,-0.04125756,-0.71564204,0.01268656,0.69713229,,,,1,0,1777050677591859085
S,125,0,16.26406,270.0,81.34124898,36.73315430,98491.81250000,-0.73015296,0.68716383,-0.01440702,-0.01459807,0.10756773,0.99686581,4.66866636,0.33672154,-0.29678151,-0.25634030,-10.03202248,-46.32254791,-20.44957733,-1.35403943,-0.72337735,0.00204986,-0.04151797,-0.71564209,0.01302133,0.69711059,,,,1,0,1777050677602849852
S,125,0,16.25169,360.9756097560975,81.35058196,36.74697876,98491.28125000,-0.73051989,0.68691939,-0.01574715,-0.01330185,0.10849403,0.99690419,4.69256306,0.15361609,-0.01449394,-0.08849364,-10.03144932,-46.23220825,-20.42531013,-1.36912680,-0.73951465,0.00209554,-0.04166049,-0.71564227,0.01318646,0.69709873,,,,1,0,1777050677613840953
S,125,0,16.25908,310.0,81.36321838,36.74562073,98490.98437500,-0.72491097,0.68899029,-0.01537572,-0.01343840,0.10335326,0.99477524,4.71932888,-0.08289513,0.29068181,-0.15715818,-10.00743866,-46.37664795,-20.39478683,-1.38935387,-0.75923991,0.00215144,-0.04183675,-0.71564865,0.01334945,0.69707865,,,,1,0,1777050677624820139
S,125,0,16.26703,280.9756097560976,81.37322207,36.74630737,98491.45312500,-0.72296286,0.69350654,-0.01464143,-0.01409370,0.09925212,0.99689096,4.73875618,0.03154578,0.15335272,-0.00457031,-10.03189278,-46.28636932,-20.51040268,-1.40625095,-0.77302748,0.00219050,-0.04197433,-0.71565789,0.01345481,0.69705880,,,,1,0,1777050677635812942
S,125,0,16.26283,290.9756097560975,81.38447386,36.74060059,98492.26562500,-0.72149616,0.69375086,-0.01110803,-0.01764607,0.09854561,0.99596578,4.77921963,0.31383336,0.13809393,-0.08086424,-10.01325321,-46.29230499,-20.47389030,-1.43095744,-0.79959887,0.00226582,-0.04222566,-0.71567631,0.01370969,0.69701988,,,,1,0,1777050677647633390
S,125,0,16.26361,374.8780487804878,81.39626596,36.74717712,98490.79687500,-0.72296566,0.69203967,-0.01902644,-0.00991029,0.10144691,0.99577641,4.79975271,0.33672154,0.22201727,-0.00457031,-10.01993942,-46.37668228,-20.45560837,-1.44793260,-0.81281954,0.00230326,-0.04234378,-0.71570092,0.01383924,0.69698483,,,,1,0,1777050677657784857
S,125,0,16.26283,320.0,81.40592973,36.74436951,98490.75000000,-0.72699398,0.68935466,-0.02524256,-0.00394404,0.10652974,0.99649560,4.80162954,0.28331578,0.20675848,0.02594727,-10.04438305,-46.33472061,-20.35838127,-1.45486820,-0.81409621,0.00230689,-0.04234653,-0.71571136,0.01385326,0.69697362,,,,1,0,1777050677668785059
S,125,0,16.26303,310.0,81.41850671,36.75152588,98489.73437500,-0.72394508,0.68813050,-0.02657986,-0.00251985,0.10483539,0.99364465,4.79023361,0.35198033,0.08468818,0.07172363,-10.01319790,-46.30440903,-20.38267899,-1.45956135,-0.80616951,0.00228440,-0.04226011,-0.71573293,0.01377972,0.69695812,,,,1,0,1777050677679767945
S,125,0,16.26293,304.8780487804878,81.42769586,36.75384521,98490.31250000,-0.72187400,0.69008207,-0.02718612,-0.00182664,0.10177977,0.99382693,4.77770281,0.25279820,0.09231757,-0.01982909,-10.04472351,-46.35873032,-20.49821472,-1.46367586,-0.79785991,0.00226084,-0.04216892,-0.71574759,0.01370022,0.69695014,,,,1,0,1777050677717567807
S,125,0,16.26349,342.9268292682927,81.42769586,36.75384521,98490.31250000,-0.72187400,0.69008207,-0.02718612,-0.00182664,0.10177977,0.99382693,4.77770281,0.25279820,0.09231757,-0.01982909,-10.04472351,-46.35873032,-20.49821472,-1.46367586,-0.79785991,0.00226084,-0.04216892,-0.71574759,0.01370022,0.69695014,,,,2,0,1777050677720250479
S,125,0,16.26349,342.9268292682927,81.42769586,36.75384521,98490.31250000,-0.72187400,0.69008207,-0.02718612,-0.00182664,0.10177977,0.99382693,4.77770281,0.25279820,0.09231757,-0.01982909,-10.04472351,-46.35873032,-20.49821472,-1.46367586,-0.79785991,0.00226084,-0.04216892,-0.71574759,0.01370022,0.69695014,,,,2,0,1777050677720250479
S,125,0,16.259050000000002,349.0243902439024,81.46223353,36.74842834,98489.12500000,-0.71675807,0.69544917,-0.02924971,0.00057673,0.09403434,0.99468815,4.75180101,0.22991003,-0.22811697,0.18616454,-10.02532673,-46.26232910,-20.35840034,-1.47756457,-0.78097302,0.00221301,-0.04197393,-0.71573961,0.01356795,0.69697267,,,,1,0,1777050677723723744
S,125,0,16.25508,320.0,81.47134673,36.75674438,98488.53125000,-0.71688318,0.69764650,-0.03058868,0.00198936,0.09201030,0.99654311,4.71031284,0.45116246,-0.60958666,0.13275878,-10.03168106,-46.29249954,-20.33407021,-1.47004676,-0.75370425,0.00213571,-0.04166973,-0.71573561,0.01334260,0.69699949,,,,1,0,1777050677734718674
S,125,0,16.27114,323.9024390243903,81.48392000,36.74880981,98489.45312500,-0.72248805,0.69337875,-0.02864693,-0.00020611,0.09847993,0.99693793,4.68403912,0.68767369,-0.88424486,0.16327636,-10.03727341,-46.20825195,-20.25508499,-1.46829569,-0.73662567,0.00208734,-0.04142902,-0.71573615,0.01324619,0.69701511,,,,1,0,1777050677745708757
S,125,0,16.25903,342.9268292682927,81.49449134,36.75065613,98490.48437500,-0.72662485,0.68813425,-0.02292866,-0.00612396,0.10468012,0.99551111,4.67763662,0.47405064,-0.68588060,0.24719970,-9.99464607,-46.31634903,-20.38264656,-1.47363234,-0.73160911,0.00207312,-0.04131597,-0.71573436,0.01327879,0.69702291,,,,1,0,1777050677756688369
S,125,0,16.271340000000002,287.0731707317073,81.50627789,36.75848389,98489.17187500,-0.73210728,0.68276721,-0.02159616,-0.00768888,0.11192518,0.99500358,4.65761805,0.26805699,-0.44174001,0.17853515,-10.00722122,-46.33446884,-20.41913414,-1.47393966,-0.71843171,0.00203576,-0.04114750,-0.71572316,0.01319859,0.69704598,,,,1,0,1777050677767716653
S,125,0,16.25912,311.9512195121951,81.51662664,36.74746704,98489.10937500,-0.73564082,0.68142807,-0.01916418,-0.01023537,0.11496311,0.99627185,4.63413334,-0.31940633,0.00839424,0.38452879,-10.01959419,-46.33456039,-20.38875008,-1.46988523,-0.70264924,0.00199107,-0.04099309,-0.71571177,0.01305832,0.69706941,,,,1,0,1777050677778678561
S,125,0,16.262870000000003,344.8780487804878,81.52668666,36.75404358,98491.10937500,-0.73063803,0.68252397,-0.01574893,-0.01337224,0.11032166,0.99376518,4.63354158,-0.57880574,0.29831120,0.46845213,-10.02575874,-46.33460999,-20.35835648,-1.47686899,-0.70107985,0.00198660,-0.04102005,-0.71569824,0.01303276,0.69708222,,,,1,0,1777050677789645927
S,125,0,16.26056,377.0731707317073,81.53926568,36.75877380,98490.96875000,-0.72308779,0.69130689,-0.01987937,-0.00881946,0.09913142,0.99561626,4.63764048,-0.75428182,0.67215151,0.38452879,-10.04402447,-46.28052521,-20.33409309,-1.48503935,-0.70140874,0.00198752,-0.04110666,-0.71568978,0.01300404,0.69708633,,,,1,0,1777050677800633124
S,125,0,16.26369,377.0731707317073,81.54950141,36.75190735,98491.65625000,-0.72004133,0.69435668,-0.01987535,-0.00868005,0.09530940,0.99590498,4.66337633,-0.73902303,0.71792787,0.42267576,-10.05633354,-46.23836517,-20.43750191,-1.50146616,-0.71540034,0.00202719,-0.04135045,-0.71568245,0.01309485,0.69707763,,,,1,0,1777050677811621191
S,125,0,16.271430000000002,297.0731707317073,81.56135889,36.75181580,98490.98437500,-0.71760511,0.69801760,-0.01974987,-0.00867444,0.09121086,0.99708641,4.67059565,-0.69324666,0.72555727,0.39215818,-10.03141785,-46.21410370,-20.48004532,-1.51075172,-0.71708441,0.00203196,-0.04147235,-0.71567881,0.01306821,0.69707471,,,,1,0,1777050677822624186
S,125,0,16.25897,290.9756097560975,81.57197138,36.75964355,98490.06250000,-0.71492636,0.70021200,-0.02242591,-0.00585568,0.08773555,0.99708968,4.66362858,-0.60932332,0.49667546,0.43793455,-10.06924248,-46.31673431,-20.45571327,-1.51253641,-0.71099067,0.00201467,-0.04146786,-0.71567804,0.01298239,0.69707733,,,,1,0,1777050677833612456
S,125,0,16.254949999999997,311.9512195121951,81.58203464,36.75210571,98491.20312500,-0.71260786,0.69837826,-0.02291159,-0.00524205,0.08682336,0.99423426,4.64291716,-0.33466512,0.26779363,0.37689939,-10.01382828,-46.38264084,-20.49815750,-1.51156867,-0.69588637,0.00197189,-0.04137963,-0.71567106,0.01280895,0.69709301,,,,1,0,1777050677844603723
S,125,0,16.26697,282.92682926829264,81.59289448,36.75781250,98490.26562500,-0.71236658,0.70240772,-0.02193551,-0.00615430,0.08365108,0.99714023,4.62486696,-0.21259482,0.13809393,0.21668212,-10.08177567,-46.36506653,-20.33409309,-1.51169395,-0.68285590,0.00193495,-0.04128163,-0.71567017,0.01267472,0.69710219,,,,1,0,1777050677856413738
S,125,0,16.26703,282.92682926829264,81.60467718,36.76574707,98489.29687500,-0.71529335,0.70106691,-0.02279130,-0.00541621,0.08621602,0.99809635,4.59388733,-0.09052452,-0.12893485,0.38452879,-10.08173466,-46.37112427,-20.27936745,-1.50682199,-0.66169423,0.00187496,-0.04109203,-0.71566933,0.01246603,0.69711810,,,,1,0,1777050677866568035
S,125,0,16.27138,292.9268292682927,81.61630398,36.75103760,98487.84375000,-0.71224570,0.70094144,-0.02449355,-0.00349027,0.08294495,0.99615300,4.53220129,0.26805699,-0.28152272,0.17090575,-10.04511261,-46.43103409,-20.46776962,-1.49049687,-0.62194240,0.00176237,-0.04067545,-0.71566468,0.01209156,0.69715393,,,,1,0,1777050677877555731
S,125,0,16.270870000000002,284.8780487804878,81.62731928,36.75471497,98487.12500000,-0.70712250,0.70325804,-0.02156488,-0.00608623,0.07662814,0.99456024,4.48742199,0.35960972,-0.43411061,0.07935303,-10.04461575,-46.37085342,-20.37052155,-1.47846925,-0.59391195,0.00168293,-0.04036535,-0.71565866,0.01182783,0.69718248,,,,1,0,1777050677888553843
S,125,0,16.26332,321.9512195121951,81.63794767,36.75393677,98488.37500000,-0.70968336,0.70594746,-0.01864330,-0.00900757,0.07568460,0.99827385,4.43173027,0.29857457,-0.48751637,-0.03508788,-10.03826237,-46.34068680,-20.39485168,-1.46421909,-0.55891627,0.00158376,-0.03996411,-0.71564794,0.01151752,0.69722182,,,,1,0,1777050677899537710
S,125,0,16.257749999999998,342.9268292682927,81.64773993,36.76100159,98487.34375000,-0.71760494,0.69838411,-0.01914078,-0.00884217,0.08549061,0.99783617,4.36838770,0.45116246,-0.52566332,0.02594727,-10.03186798,-46.31657410,-20.36445618,-1.44702959,-0.51953310,0.00147215,-0.03950470,-0.71563756,0.01116585,0.69726443,,,,1,0,1777050677910534341
